9781890447168,1890447161,Change Or Die,David Foster Wallace;Mary Gaitkill;Irvine Welsh;David Berman;Delmore Schwartz,American literature,http://books.google.com/books/content?id=R9kiPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The most important new literary journal to emerge since Granta, Open City has published some of the best work by major writers and artists such as Mary Gaitskill, Denis Johnson, Jeff Koons, David Foster Wallace, Irvine Welsh, Terry Southern, Patrick McCabe, Sam Lipsyte, and David Berman. Edited by the writers Thomas Beller and Daniel Pinchbeck and originally published by the late Robert Bingham, writing from Open City has been included in many prestigious anthologies, including Best American Short Stories and The Pushcart Prize. Known for launching the careers of today's best new writers, the editors are also committed to printing important unpublished work by writers from past eras, such as Richard Yates, Delmore Schwartz, Jim Thompson, Cyril Connolly, Edvard Munch, and Gregor von Rezzori. With its innovative and daring mix of the old and the new, Open City combines undiscovered writing by classic authors with a fascinating portrait of a literary generation in the making.Open City #12 includes After the Wall, a special section on Berlin's new generation of fiction writers; a story by Lewis Cole on the end of radicalism; and debut fiction by Sam Brumbaugh and Heather Lorimer. This issue features a previously unpublished story by Ford Maddox Ford.",2000.0,3.68,234.0,19.0,Change Or Die,"9781890447168 The most important new literary journal to emerge since Granta, Open City has published some of the best work by major writers and artists such as Mary Gaitskill, Denis Johnson, Jeff Koons, David Foster Wallace, Irvine Welsh, Terry Southern, Patrick McCabe, Sam Lipsyte, and David Berman. Edited by the writers Thomas Beller and Daniel Pinchbeck and originally published by the late Robert Bingham, writing from Open City has been included in many prestigious anthologies, including Best American Short Stories and The Pushcart Prize. Known for launching the careers of today's best new writers, the editors are also committed to printing important unpublished work by writers from past eras, such as Richard Yates, Delmore Schwartz, Jim Thompson, Cyril Connolly, Edvard Munch, and Gregor von Rezzori. With its innovative and daring mix of the old and the new, Open City combines undiscovered writing by classic authors with a fascinating portrait of a literary generation in the making.Open City #12 includes After the Wall, a special section on Berlin's new generation of fiction writers; a story by Lewis Cole on the end of radicalism; and debut fiction by Sam Brumbaugh and Heather Lorimer. This issue features a previously unpublished story by Ford Maddox Ford."
9781890447175,189044717X,Open City 6,Thomas Beller;James Purdy;Strawberry Saroyan;Debra Garrison;Michael Cunningham,Fiction,http://books.google.com/books/content?id=J376GwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The most important new literary journal to emerge since Granta, Open City has published some of the best work by major writers and artists such as Mary Gaitskill, Denis Johnson, Jeff Koons, David Foster Wallace, Irvine Welsh, Terry Southern, Patrick McCabe, Sam Lipsyte, and David Berman. Edited by the writers Thomas Beller and Daniel Pinchbeck and originally published by the late Robert Bingham, writing from Open City has been included in many prestigious anthologies, including Best American Short Stories and The Pushcart Prize. Known for launching the careers of today's best new writers, the editors are also committed to printing important unpublished work by writers from past eras, such as Richard Yates, Delmore Schwartz, Jim Thompson, Cyril Connolly, Edvard Munch, and Gregor von Rezzori. With its innovative and daring mix of the old and the new, Open City combines undiscovered writing by classic authors with a fascinating portrait of a literary generation in the making. Open City #12 includes ""After the Wall"", a special section on Berlin's new generation of fiction writers; a story by Lewis Cole on the end of radicalism; and debut fiction by Sam Brumbaugh and Heather Lorimer. This issue features a previously unpublished story by Ford Maddox Ford.",2000.0,0.0,200.0,0.0,Open City 6: The Only Woman He's Ever Left,"9781890447175 The most important new literary journal to emerge since Granta, Open City has published some of the best work by major writers and artists such as Mary Gaitskill, Denis Johnson, Jeff Koons, David Foster Wallace, Irvine Welsh, Terry Southern, Patrick McCabe, Sam Lipsyte, and David Berman. Edited by the writers Thomas Beller and Daniel Pinchbeck and originally published by the late Robert Bingham, writing from Open City has been included in many prestigious anthologies, including Best American Short Stories and The Pushcart Prize. Known for launching the careers of today's best new writers, the editors are also committed to printing important unpublished work by writers from past eras, such as Richard Yates, Delmore Schwartz, Jim Thompson, Cyril Connolly, Edvard Munch, and Gregor von Rezzori. With its innovative and daring mix of the old and the new, Open City combines undiscovered writing by classic authors with a fascinating portrait of a literary generation in the making. Open City #12 includes ""After the Wall"", a special section on Berlin's new generation of fiction writers; a story by Lewis Cole on the end of radicalism; and debut fiction by Sam Brumbaugh and Heather Lorimer. This issue features a previously unpublished story by Ford Maddox Ford."
9781890447427,1890447420,Mother's Milk,Edward St. Aubyn,Fiction,http://books.google.com/books/content?id=o8lY2W-OzzQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The author of Some Hope returns with a story of complex family relationships, offering a trenchant novelistic analysis of marriage, adultery, parenthood, and assisted suicide.",2005.0,3.76,240.0,52.0,Mother's Milk: A Novel,"9781890447427 The author of Some Hope returns with a story of complex family relationships, offering a trenchant novelistic analysis of marriage, adultery, parenthood, and assisted suicide."
9781890771485,1890771481,Lands of Promise and Despair,Rose Marie Beebe;Robert M. Senkewicz,History,http://books.google.com/books/content?id=q7e5opHZO7IC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"This volume is a collection of primary documents of the writings of early California settlers. Taking the point of view of the Indians, settlers, missionaries, soldiers, and others who lived there, the editors offer letters, reports, reminiscences, and other documents that tell the inside story of California before the Gold Rush, from the time the Spanish arrived in the 1530s until the end of California's experience as a territory in the Mexican republic in the 1840s. This work is illustrated with maps, portraits, sketches, and early photographs as well as seven color plates of drawings depicting plant and animal life made by an 18th-century Czech priest.",2001.0,3.69,506.0,30.0,"Lands of Promise and Despair: Chronicles of Early California, 1535-1846","9781890771485 This volume is a collection of primary documents of the writings of early California settlers. Taking the point of view of the Indians, settlers, missionaries, soldiers, and others who lived there, the editors offer letters, reports, reminiscences, and other documents that tell the inside story of California before the Gold Rush, from the time the Spanish arrived in the 1530s until the end of California's experience as a territory in the Mexican republic in the 1840s. This work is illustrated with maps, portraits, sketches, and early photographs as well as seven color plates of drawings depicting plant and animal life made by an 18th-century Czech priest."
9781890995522,1890995525,The Diamond Color Meditation,John Diamond,Health & Fitness,http://books.google.com/books/content?id=1ChsHQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The Diamond Color Meditation presents an inspiring use of color in a therapeutic meditation that is designed for relaxation, deep personal growth, and healing. As you discover the power of each color, you will experience the healing effect it has on your mind, body, and soul. Going far beyond traditional color therapies, this book introduces a completely original concept that uses color to evoke the only true ealing--that which begins from within.",2006.0,5.0,74.0,5.0,The Diamond Color Meditation: Color Pathway to the Soul,"9781890995522 The Diamond Color Meditation presents an inspiring use of color in a therapeutic meditation that is designed for relaxation, deep personal growth, and healing. As you discover the power of each color, you will experience the healing effect it has on your mind, body, and soul. Going far beyond traditional color therapies, this book introduces a completely original concept that uses color to evoke the only true ealing--that which begins from within."
9781891190230,1891190237,City Eclogue,Ed Roberson,Social Science,http://books.google.com/books/content?id=IGaxAAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Poetry. African American Studies. Ed Roberson might no longer live in Pittsburgh, but the city in which he was born and raised still leaves its fragmented structures etched throughout his poetry. A city of hard work and hard times, the now-impoverished neighborhoods that had at one time stood as centers of jazz and art; the hills, the rivers, the skyscraping iron and steel, and the pain. Though most of the poems in this collection do not necessarily take place in Pittsburgh, there is a rhythmic fragmentation here painting portraits of urban life in general. Beauty, music, poverty, blood, and concrete seem to live within the line breaks, while breath-stopping pauses halt you just long enough so that--like at a smoky backroom jazz club--you can't wait to see what he does next.",2006.0,4.14,136.0,66.0,City Eclogue,"9781891190230 Poetry. African American Studies. Ed Roberson might no longer live in Pittsburgh, but the city in which he was born and raised still leaves its fragmented structures etched throughout his poetry. A city of hard work and hard times, the now-impoverished neighborhoods that had at one time stood as centers of jazz and art; the hills, the rivers, the skyscraping iron and steel, and the pain. Though most of the poems in this collection do not necessarily take place in Pittsburgh, there is a rhythmic fragmentation here painting portraits of urban life in general. Beauty, music, poverty, blood, and concrete seem to live within the line breaks, while breath-stopping pauses halt you just long enough so that--like at a smoky backroom jazz club--you can't wait to see what he does next."
9781891620416,189162041X,White Widow,Jim Lehrer,Fiction,http://books.google.com/books/content?id=4vs4swEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Praised by the New York Times Book Review as ""an...affecting morality tale,"" Jim Lehrer's devastating White Widow brings the reader to the brink of one man's unstoppable, ruinous passion for a complete stranger. Jack T. Oliver has a solid marriage, a cozy house in Corpus Christi, and a job he loves as a driver for the Great Western Trailways bus line. In a few weeks, Jack is going to be promoted to Master Operator in recognition of his years of perfect service and on-time driving. It's a good life. Until a White Widow boards his bus, on a one-way ticket from Victoria to Corpus Christi. A White Widow is a wild card, a woman traveling alone who can change the course of a driver's life, and not always for the best. What happens when Jack Oliver's White Widow passes through his life is as unforgettable as it is irrevocable. Within weeks, without ever even learning her name, he will fall passionately in love—and lose everything he has, a few things he never had, and some he never thought about until they were gone.",2000.0,3.01,224.0,174.0,White Widow,"9781891620416 Praised by the New York Times Book Review as ""an...affecting morality tale,"" Jim Lehrer's devastating White Widow brings the reader to the brink of one man's unstoppable, ruinous passion for a complete stranger. Jack T. Oliver has a solid marriage, a cozy house in Corpus Christi, and a job he loves as a driver for the Great Western Trailways bus line. In a few weeks, Jack is going to be promoted to Master Operator in recognition of his years of perfect service and on-time driving. It's a good life. Until a White Widow boards his bus, on a one-way ticket from Victoria to Corpus Christi. A White Widow is a wild card, a woman traveling alone who can change the course of a driver's life, and not always for the best. What happens when Jack Oliver's White Widow passes through his life is as unforgettable as it is irrevocable. Within weeks, without ever even learning her name, he will fall passionately in love—and lose everything he has, a few things he never had, and some he never thought about until they were gone."
9781891830600,1891830600,Carnet de Voyage,,Comics & Graphic Novels,http://books.google.com/books/content?id=UUxURSulnHgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Craig Thompson - the award-winning creator of Blankets and Good-Bye, Chunky Rice - spent three months travelling through Barcelona, the Alps, and France, as well as Morocco, where he was researching his next graphic novel, Habibi. Spontaneous sketches and a travelogue diary document his adventures and quiet moments, creating a raw and intimate portrait of countries, culture and the wandering artist.",2004.0,3.76,224.0,4294.0,Carnet de Voyage,"9781891830600 Craig Thompson - the award-winning creator of Blankets and Good-Bye, Chunky Rice - spent three months travelling through Barcelona, the Alps, and France, as well as Morocco, where he was researching his next graphic novel, Habibi. Spontaneous sketches and a travelogue diary document his adventures and quiet moments, creating a raw and intimate portrait of countries, culture and the wandering artist."
9781892062437,1892062437,Teleportation: From Star Trek to Tesla,Commander X;Tim Swartz,"Body, Mind & Spirit",http://books.google.com/books/content?id=rzMAAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"NOW YOU CAN TRAVEL UP, UP and AWAY...INSTANTLY! ** Mysterious Disappearances Solved! ** Classified Experiments Concerning the Philadelphia Experiment, Time Travel and Area 51 are revealed FOR THE FIRST TIME! ** PROOF ALIENS HAVE LEFT BEHIND IMPORTANT TECHNOLOGICAL CLUES! ** IT IS POSSIBLE TO MASTER THE ART OF TELEPORTATION WITH A BIT OF PRACTICE ON THE PART OF THE READER! The well-known phrase, ""Beam me up, Scotty,"" from the popular television series STAR TREK first introduced the public to the idea of teleportation -- instantaneous transport through time and space -- although the term was probably originally coined by the world famous author of books on unexplained mysteries, the late Charles Fort. Long thought to be the work of over imaginative writers, the author now takes the subject beyond the void of pure speculation and into the realm of 21st Century science. For according the COMMANDER X -- a former military intelligence operative with connections to the CIA and Defense Department, on a number of occasions he witnessed the testing of highly classified super TOP SECRET black project aircraft engaged in maneuvers over Area 51 in the Nevada desert. Furthermore, the national whistle-blower claims he actually sat at the helm of one of these ships as it bio-located from one place to another...INSTANTLY! What was so unusual about these flights over Area 51 is the fact that the technology being tested involved principles of teleportation gleamed from reverse engineering of alien spacecraft which have crashed to Earth. The author maintains that extraterrestrials have been trying to feed us clues regarding the existence of this interstellar mode of transport which will enable us to instantly maneuver between two points in the twinkle of an eye! COMMANDER X further insists it is within the realm of possibility for the reader of this book to learn the fundamentals of teleportation and participate in experiments of their very own -- no matter how outlandish this may seem! In detail, he describes his own work with the military in developing skills necessary to engage in spontaneous teleportation...skills that could very well lead you along the path to personal gratification and success. The book also delves into the impact the STAR TREK series has had on introducing the general public to what is just around the bend for our world and the possibility this is part of a grass roots campaign to inform the public on a need to know basis a little bit at a time. In addition, up to date information from the Lost Journals of Nikola Tesla reveal what the great mind of all time knew about teleportation and how he helped institute this process as part of the Top Secret Philadelphia Experiment.",2001.0,2.83,139.0,2.0,Teleportation: From Star Trek to Tesla,"9781892062437 NOW YOU CAN TRAVEL UP, UP and AWAY...INSTANTLY! ** Mysterious Disappearances Solved! ** Classified Experiments Concerning the Philadelphia Experiment, Time Travel and Area 51 are revealed FOR THE FIRST TIME! ** PROOF ALIENS HAVE LEFT BEHIND IMPORTANT TECHNOLOGICAL CLUES! ** IT IS POSSIBLE TO MASTER THE ART OF TELEPORTATION WITH A BIT OF PRACTICE ON THE PART OF THE READER! The well-known phrase, ""Beam me up, Scotty,"" from the popular television series STAR TREK first introduced the public to the idea of teleportation -- instantaneous transport through time and space -- although the term was probably originally coined by the world famous author of books on unexplained mysteries, the late Charles Fort. Long thought to be the work of over imaginative writers, the author now takes the subject beyond the void of pure speculation and into the realm of 21st Century science. For according the COMMANDER X -- a former military intelligence operative with connections to the CIA and Defense Department, on a number of occasions he witnessed the testing of highly classified super TOP SECRET black project aircraft engaged in maneuvers over Area 51 in the Nevada desert. Furthermore, the national whistle-blower claims he actually sat at the helm of one of these ships as it bio-located from one place to another...INSTANTLY! What was so unusual about these flights over Area 51 is the fact that the technology being tested involved principles of teleportation gleamed from reverse engineering of alien spacecraft which have crashed to Earth. The author maintains that extraterrestrials have been trying to feed us clues regarding the existence of this interstellar mode of transport which will enable us to instantly maneuver between two points in the twinkle of an eye! COMMANDER X further insists it is within the realm of possibility for the reader of this book to learn the fundamentals of teleportation and participate in experiments of their very own -- no matter how outlandish this may seem! In detail, he describes his own work with the military in developing skills necessary to engage in spontaneous teleportation...skills that could very well lead you along the path to personal gratification and success. The book also delves into the impact the STAR TREK series has had on introducing the general public to what is just around the bend for our world and the possibility this is part of a grass roots campaign to inform the public on a need to know basis a little bit at a time. In addition, up to date information from the Lost Journals of Nikola Tesla reveal what the great mind of all time knew about teleportation and how he helped institute this process as part of the Top Secret Philadelphia Experiment."
9781892284730,1892284731,Plastic Jesus,Poppy Z. Brite,Fiction,http://books.google.com/books/content?id=8U8KAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"""Seth and Peyton were best friends, bandmates, and rivals. The success that lifted their four-man band from Leyborough, England changed the world and very nearly shattered their minds along the way. At first it was one big part. Then it all went terribly wrong and then, somehow, incredibly right.""--Jacket.",2000.0,3.57,105.0,28.0,Plastic Jesus,"9781892284730 ""Seth and Peyton were best friends, bandmates, and rivals. The success that lifted their four-man band from Leyborough, England changed the world and very nearly shattered their minds along the way. At first it was one big part. Then it all went terribly wrong and then, somehow, incredibly right.""--Jacket."
9781892389381,189238938X,The State of the Art,Iain M. Banks,Fiction,http://books.google.com/books/content?id=AGRBvgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Iain M. Banks' only short-story collection, never before published in the US. Contents: * Road of Skulls * A Gift from the Culture * Odd Attachment * Descendant * Cleaning Up * Piece * The State of the Art * Scratch * A Few Notes On the Culture Skyhorse Publishing, under our Night Shade and Talos imprints, is proud to publish a broad range of titles for readers interested in science fiction (space opera, time travel, hard SF, alien invasion, near-future dystopia), fantasy (grimdark, sword and sorcery, contemporary urban fantasy, steampunk, alternative history), and horror (zombies, vampires, and the occult and supernatural), and much more. While not every title we publish becomes a New York Times bestseller, a national bestseller, or a Hugo or Nebula award-winner, we are committed to publishing quality books from a diverse group of authors.",2005.0,3.84,188.0,44.0,The State of the Art,"9781892389381 Iain M. Banks' only short-story collection, never before published in the US. Contents: * Road of Skulls * A Gift from the Culture * Odd Attachment * Descendant * Cleaning Up * Piece * The State of the Art * Scratch * A Few Notes On the Culture Skyhorse Publishing, under our Night Shade and Talos imprints, is proud to publish a broad range of titles for readers interested in science fiction (space opera, time travel, hard SF, alien invasion, near-future dystopia), fantasy (grimdark, sword and sorcery, contemporary urban fantasy, steampunk, alternative history), and horror (zombies, vampires, and the occult and supernatural), and much more. While not every title we publish becomes a New York Times bestseller, a national bestseller, or a Hugo or Nebula award-winner, we are committed to publishing quality books from a diverse group of authors."
9781892391209,1892391201,Her Smoke Rose Up Forever,James Tiptree,Fiction,http://books.google.com/books/content?id=h6icnOdHfhoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"These 18 darkly complex short stories and novellas touch upon human nature and perception, metaphysics and epistemology, and gender and sexuality, foreshadowing a world in which biological tendencies bring about the downfall of humankind. Revisions from the author's notes are included, allowing a deeper view into her world and a better understanding of her work. The Nebula Award?winning short story Love Is the Plan, the Plan Is Death, the Hugo Award?winning novella The Girl Who Was Plugged In, and the Hugo and Nebula Award?winning novella Houston, Houston, Do You Read? are included.",2004.0,4.21,508.0,3020.0,Her Smoke Rose Up Forever,"9781892391209 These 18 darkly complex short stories and novellas touch upon human nature and perception, metaphysics and epistemology, and gender and sexuality, foreshadowing a world in which biological tendencies bring about the downfall of humankind. Revisions from the author's notes are included, allowing a deeper view into her world and a better understanding of her work. The Nebula Award?winning short story Love Is the Plan, the Plan Is Death, the Hugo Award?winning novella The Girl Who Was Plugged In, and the Hugo and Nebula Award?winning novella Houston, Houston, Do You Read? are included."
9781892395566,1892395568,International Building Code 2003,International Code Council,Reference,http://books.google.com/books/content?id=_opUAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The 2003 International Building Code addresses the design and installation of building systems through requirements that emphasize performance, providing minimum regulations for building systems using prescriptive- and performance-related provisions, including structural as well as fire- and life-safety provisions covering seismic, wind, accessibility, egress, occupancy, roofs, and more.",2002.0,3.62,656.0,15.0,International Building Code 2003,"9781892395566 The 2003 International Building Code addresses the design and installation of building systems through requirements that emphasize performance, providing minimum regulations for building systems using prescriptive- and performance-related provisions, including structural as well as fire- and life-safety provisions covering seismic, wind, accessibility, egress, occupancy, roofs, and more."
9781893007161,1893007162,Alcoholics Anonymous,Anonymous,Self-Help,,"Alcoholics Anonymous (also known as the Big Book in recovery circles) sets forth cornerstone concepts of recovery from alcoholism and tells the stories of men and women who have overcome the disease. The fourth edition includes twenty-four new stories that provide contemporary sharing for newcomers seeking recovery from alcoholism in A.A. during the early years of the 21st century. Sixteen stories are retained from the third edition, including the ""Pioneers of A.A."" section, which helps the reader remain linked to A.A.'s historic roots, and shows how early members applied this simple but profound program that helps alcoholics get sober today. Approximately 21 million copies of the first three editions of ""Alcoholics Anonymous"" have been distributed. It is expected that the new fourth edition will play its part in passing on A.A.'s basic message of recovery. This fourth edition has been approved by the General Service Conference of Alcoholics Anonymous, in the hope that many more may be led toward recovery by reading its explanation of the A.A. program and its varied examples of personal experiences which demonstrate that the A.A. program works.",2002.0,4.44,576.0,466.0,Alcoholics Anonymous,"9781893007161 Alcoholics Anonymous (also known as the Big Book in recovery circles) sets forth cornerstone concepts of recovery from alcoholism and tells the stories of men and women who have overcome the disease. The fourth edition includes twenty-four new stories that provide contemporary sharing for newcomers seeking recovery from alcoholism in A.A. during the early years of the 21st century. Sixteen stories are retained from the third edition, including the ""Pioneers of A.A."" section, which helps the reader remain linked to A.A.'s historic roots, and shows how early members applied this simple but profound program that helps alcoholics get sober today. Approximately 21 million copies of the first three editions of ""Alcoholics Anonymous"" have been distributed. It is expected that the new fourth edition will play its part in passing on A.A.'s basic message of recovery. This fourth edition has been approved by the General Service Conference of Alcoholics Anonymous, in the hope that many more may be led toward recovery by reading its explanation of the A.A. program and its varied examples of personal experiences which demonstrate that the A.A. program works."
9781894917124,189491712X,The Devil's in the Details,Mary Jane Maffini,Fiction,http://books.google.com/books/content?id=YoPY1-njfTIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"The news that an old acquaintance has had an accident comes as a surprise to Camilla MacPhee. By the time she unearths Laura's connection to a violent revolutionary group active two decades earlier, she's had several blows to the head and discovered that people shes been talking to keep ending up dead.",2004.0,4.01,320.0,62.0,The Devil's in the Details: A Camilla MacPhee Mystery,"9781894917124 The news that an old acquaintance has had an accident comes as a surprise to Camilla MacPhee. By the time she unearths Laura's connection to a violent revolutionary group active two decades earlier, she's had several blows to the head and discovered that people shes been talking to keep ending up dead."
9781894925020,1894925025,Mini-Manual of the Urban Guerrilla,Carlos Marighella,Political Science,http://books.google.com/books/content?id=EYUfPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The classic pamphlet. A how-to guide, tried and tested by countless groups across the world. An important document for anyone vaguely inquisitive, or seriously interested. Written by the Brazilian as a reaction to the failure of Guevara and the rural guerillas. This new edition includes two other documents by Marighella - Problems And Principles Of Strategy And Questions Of Organization, a 1970 interview with liberated Brazilian political prisoners, and a chronology of the guerilla struggle in Brazil from 1964-73. ""It is better to err acting than to do nothing for fear of erring. Without initiative there is no guerilla warfare.""",2002.0,3.31,66.0,111.0,Mini-Manual of the Urban Guerrilla,"9781894925020 The classic pamphlet. A how-to guide, tried and tested by countless groups across the world. An important document for anyone vaguely inquisitive, or seriously interested. Written by the Brazilian as a reaction to the failure of Guevara and the rural guerillas. This new edition includes two other documents by Marighella - Problems And Principles Of Strategy And Questions Of Organization, a 1970 interview with liberated Brazilian political prisoners, and a chronology of the guerilla struggle in Brazil from 1964-73. ""It is better to err acting than to do nothing for fear of erring. Without initiative there is no guerilla warfare."""
9781895176407,1895176409,"Galapagos, a Natural History",Michael Hume Jackson,History,http://books.google.com/books/content?id=NXS8cwtMaGwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"This book details the natural history of the plants and animals found in the Galapagos Islands. A list of the dominant plants according to vegetation zone is included. Of particular note is the discussion of the problems of colonisation by founding populations, biological evolution, and ecology, and of the evolutionary processes bringing about species diversity.",1993.0,3.87,336.0,93.0,"Galapagos, a Natural History","9781895176407 This book details the natural history of the plants and animals found in the Galapagos Islands. A list of the dominant plants according to vegetation zone is included. Of particular note is the discussion of the problems of colonisation by founding populations, biological evolution, and ecology, and of the evolutionary processes bringing about species diversity."
9781896597669,1896597661,"Acme Novelty Datebook, Volume One",Chris Ware,Comics & Graphic Novels,http://books.google.com/books/content?id=2my-tgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Acclaimed cartoonist Chris Ware reveals the outtakes of his genius in these intimate, imaginative, and whimsical sketches collected from the years during which he completed his award-winning graphic novel Jimmy Corrigan: The Smartest Kid on Earth (Pantheon). His novel not only won the Manchester Guardian First Novel prize in 2001 but it has sold over 100,000 copies. This book is as much a companion volume to Jimmy Corrigan --one of the great crossover success stories-- as a tremendous art collection from of one of America's most interesting and popular graphic artist. Chris Ware has a passion for drawing that is surprisingly wide-ranging in style and subject. This book surprises the reader on every page with its sense of spontaneous vision. Architectural drawings from Chicago and interplanetary robot comics collide with cruelly doodled human figures and quietly troubling studies of the still life. A must for people with a passion for modern design and old-fashioned style.",2013.0,4.17,208.0,494.0,"Acme Novelty Datebook, Volume One: Volume One","9781896597669 Acclaimed cartoonist Chris Ware reveals the outtakes of his genius in these intimate, imaginative, and whimsical sketches collected from the years during which he completed his award-winning graphic novel Jimmy Corrigan: The Smartest Kid on Earth (Pantheon). His novel not only won the Manchester Guardian First Novel prize in 2001 but it has sold over 100,000 copies. This book is as much a companion volume to Jimmy Corrigan --one of the great crossover success stories-- as a tremendous art collection from of one of America's most interesting and popular graphic artist. Chris Ware has a passion for drawing that is surprisingly wide-ranging in style and subject. This book surprises the reader on every page with its sense of spontaneous vision. Architectural drawings from Chicago and interplanetary robot comics collide with cruelly doodled human figures and quietly troubling studies of the still life. A must for people with a passion for modern design and old-fashioned style."
9781898573456,189857345X,Everest,Reinhold Messner,"Everest, Mount (China and Nepal)",http://books.google.com/books/content?id=yYs8PgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,In 1978 Messner and Habeler became the first to make a successful ascent and descent of Everest without using supplementary oxygen. This is Messner''s account of this landmark in the history of human physical endeavour.',1999.0,3.94,286.0,245.0,Everest: Expedition to the Ultimate,9781898573456 In 1978 Messner and Habeler became the first to make a successful ascent and descent of Everest without using supplementary oxygen. This is Messner''s account of this landmark in the history of human physical endeavour.'
9781903015070,1903015073,The Spiral Stair,Joan Aiken;Quentin Blake,Children's stories,http://books.google.com/books/content?id=y2plAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"With Noah the boa using his coils to work the doughnut machine and with the three giraffes tangled upon the spiral stair, Mortimer's first night in a zoo was one to be remembered for a long, long time.",2000.0,4.38,62.0,33.0,The Spiral Stair,"9781903015070 With Noah the boa using his coils to work the doughnut machine and with the three giraffes tangled upon the spiral stair, Mortimer's first night in a zoo was one to be remembered for a long, long time."
9781903252048,1903252040,The Elephant War,Gillian Avery,Children's stories,http://books.google.com/books/content?id=kvX7AQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Based on a true incident in 1882, this gentle satire set in Victorian England is the story of how Aunt Louisa, young Harriet, and others protest against Jumbo's tour of America. Jumbo is ""the elephant friend of all England's children"", and they're determined to keep him there.",2000.0,3.68,256.0,17.0,The Elephant War,"9781903252048 Based on a true incident in 1882, this gentle satire set in Victorian England is the story of how Aunt Louisa, young Harriet, and others protest against Jumbo's tour of America. Jumbo is ""the elephant friend of all England's children"", and they're determined to keep him there."
9781903809501,1903809509,The Sot-weed Factor,John Barth,English,http://books.google.com/books/content?id=aEhrPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Recounts the wildly chaotic odyssey of hapless, ungainly Ebenezer Cooke, sent to the New World to look after his father's tobacco business. The book is a tribute to the most insidious human vices and a hilarious ride through the 18th century in the company of heroes, villans, innocents and rogues.",2002.0,4.08,756.0,5777.0,The Sot-weed Factor,"9781903809501 Recounts the wildly chaotic odyssey of hapless, ungainly Ebenezer Cooke, sent to the New World to look after his father's tobacco business. The book is a tribute to the most insidious human vices and a hilarious ride through the 18th century in the company of heroes, villans, innocents and rogues."
9781904233190,1904233198,To the Blight,Robert Jordan,Children's stories,http://books.google.com/books/content?id=bURfPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Despite the magical aid of Moraine Sedai and the awesome fighting skills of the warrior Lan, Rand Al'Thor and his friends have been unable to throw off the foes that pursue them. Even a detour through the ghosts of the ruined city of Shadar Logoth has failed to deter the Dark One's minions. Now the companions have a Trolloc army at their rear and eyeless shadowmen, known as Myrddraal, laying ambushes on the roads ahead. Worse still, the Dark One has dispatched his most feared general to ensure that Rand will die. Aginor is the powerful magician whose dark magic first created the Trollocs and he will stop at nothing to fulfil his master's bidding. Unless Rand can unlock the secrets of his extraordinary destiny, Aginor will destroy him and the darkness will triumph forever.",2003.0,4.23,500.0,1101.0,To the Blight,"9781904233190 Despite the magical aid of Moraine Sedai and the awesome fighting skills of the warrior Lan, Rand Al'Thor and his friends have been unable to throw off the foes that pursue them. Even a detour through the ghosts of the ruined city of Shadar Logoth has failed to deter the Dark One's minions. Now the companions have a Trolloc army at their rear and eyeless shadowmen, known as Myrddraal, laying ambushes on the roads ahead. Worse still, the Dark One has dispatched his most feared general to ensure that Rand will die. Aginor is the powerful magician whose dark magic first created the Trollocs and he will stop at nothing to fulfil his master's bidding. Unless Rand can unlock the secrets of his extraordinary destiny, Aginor will destroy him and the darkness will triumph forever."
